artist_id,artist_name,artist_genres,artist_followers,artist_popularity
0uAjBatvB4ubpd4kCfjmNt,A Flock Of Seagulls,"['new romantic', 'new wave', 'new wave pop', 'synthpop']",443329,60
5SHxzwjek1Pipl1Yk11UHv,Tom Grennan,"['modern rock', 'uk pop']",293806,75
67nwj3Y5sZQLl72VNUHEYE,Wale,"['hip hop', 'pop', 'pop rap', 'r&b', 'rap', 'southern hip hop', 'trap', 'urban contemporary']",3388763,76
6LZE884lDIsCSLHuTplfGp,Gamma Ray,"['german metal', 'german power metal', 'hard rock', 'melodic metal', 'metal', 'neo classical metal', 'power metal', 'speed metal']",217291,46
0jPw7eDzfyS83287e4nrDf,All the Rest,['hopebeat'],4935,36
351fzOd8g3XBCLHgxeMuIN,Falconer,[],630,29
4fpwOzxFRMVGfd197dKIdY,Boldy James,"['alternative hip hop', 'boom bap', 'escape room', 'hip hop', 'rap', 'underground hip hop']",64970,56
3jiBDfjnWIdLQEEOdKqZex,Doris Troy,"['brill building pop', 'northern soul']",11443,43
5p7f24Rk5HkUZsaS3BLG5F,Hailee Steinfeld,"['dance pop', 'pop', 'post-teen pop']",7234933,75
5Pb27ujIyYb33zBqVysBkj,RÜFÜS DU SOL,"['australian electropop', 'indietronica']",897128,75
03d2mJXSMtuPI0nIvLnhoS,Zoe Wees,['german pop'],268087,73
5vngPClqofybhPERIqQMYd,George Strait,"['contemporary country', 'country', 'country road', 'country rock']",2839766,74
5lbM4g6bhxjNX7R5QHP2nD,Xavier Rudd,"['australian indie folk', 'australian reggae fusion']",558533,64
0fgtHVpOPfXb07S8Jx443z,Player,"['mellow gold', 'soft rock', 'yacht rock']",91342,57
0VdoLGGpWcDZnzep6SSTdP,Montrose,"['album rock', 'blues rock', 'classic rock', 'country rock', 'hard rock', 'rock', 'southern rock']",155799,42
29WzbAQtDnBJF09es0uddn,Corinne Bailey Rae,"['british soul', 'neo mellow', 'neo soul', 'pop soul', 'r&b', 'soul']",664987,66
3GWnzwTAnzpZYIbNhRNhtz,Ilya Orange,['russian techno'],340,40
3LTXHU3DhiYzGIgF2PP8Q8,The Raveonettes,"['danish alternative rock', 'danish rock', 'dream pop', 'modern dream pop']",129642,48
2UOVgpgiNTC6KK0vSC77aD,Amorphis,"['finnish death metal', 'finnish melodeath', 'finnish metal', 'folk metal', 'gothic metal', 'melodic death metal', 'metal', 'power metal', 'progressive doom']",247362,54
7yO4IdJjCEPz7YgZMe25iS,A$AP Mob,"['hip hop', 'rap', 'southern hip hop', 'trap', 'vapor trap']",1820899,65
0Y4MvL6mOliZEB5uTLlX9z,Mesita,"['denver indie', 'shimmer psych']",11896,30
3wcj11K77LjEY1PkEazffa,Burna Boy,"['afro dancehall', 'dancehall', 'nigerian hip hop', 'nigerian pop']",1590988,78
3lWVgSwutPsiJ8Awm7OTKU,"Slaughter Beach, Dog","['alternative emo', 'anti-folk', 'bubblegrunge', 'emo', 'indie pop', 'indie punk', 'indie rock', 'lo-fi emo', 'midwest emo', 'small room']",66707,51
6M0BcAcPSDpABYnNPf8oQE,Ekseption,"['dutch prog', 'hammond organ', 'nederpop', 'symphonic rock']",13905,32
17Hvrz5DGKU9v4SFF5dpVd,American Angel,[],528,6
1cHFz6lrt7KAsBV8j2Ny1g,The Blues Brothers,"['blues', 'blues rock']",324200,57
1A6zWJwn4XmdZZgob3wYPM,Blaudzun,"['dutch indie', 'dutch pop', 'dutch rock']",40197,42
38kNVRmj61FK2H460CQ3nX,Sivyj Yar,"['autonomous black metal', 'blackgaze', 'russian black metal', 'voidgaze']",4491,13
6FQqZYVfTNQ1pCqfkwVFEa,Foals,"['alternative dance', 'indie rock', 'modern alternative rock', 'modern rock', 'new rave', 'oxford indie', 'rock']",1231045,67
09wWwfG5lMCqRme3M5HFwd,Mr Bloe,[],144,2
66cMjcY2f2B1omrVfxHIlG,dreem,[],565,46
2PMOIIBqxXT4hr76dZPItk,Robo Rat,[],23,41
34c4iQ5tkaZKu6Sv28BTde,Danzig,"['alternative metal', 'hard rock', 'metal', 'rock']",648756,61
6e9wIFWhBPHLE9bXK8gtBI,Editors,"['alternative dance', 'alternative rock', 'indie rock', 'modern rock', 'new rave', 'rock']",640050,60
6EYGGkM2JDpX5CjHpGkiME,Karri,[],5842,47
2Dbnk0YRTPpKu46XzMf9nu,Joe Fox,['uk hip hop'],12102,57
5nGIFgo0shDenQYSE0Sn7c,Evanescence,['alternative metal'],3255157,74
3fZk3Gm5dN5v5yfYMQ04Bx,Dímelo Flow,"['latin', 'reggaeton', 'reggaeton flow', 'trap latino']",251119,74
01WjpKiWVNurV5hjIadB8C,Filter,"['alternative metal', 'alternative rock', 'grunge', 'industrial metal', 'industrial rock', 'modern rock', 'nu metal', 'pop rock', 'post-grunge', 'rap rock', 'rock']",402336,58
2pycVt1qR9u8bKdb4oLI98,Paul & Paula,['brill building pop'],10585,38
5MYBNUKoFf9LAg30ByaBli,Andy Kim,"['brill building pop', 'bubblegum pop']",12338,42
6YHEMoNPbcheiWS2haGzkn,Michael Bolton,"['adult standards', 'mellow gold', 'soft rock']",1397219,67
3rTMj1pmRvXBfzAEIk9XX9,Patrick Paige II,"['alternative r&b', 'indie r&b', 'indie soul']",22821,42
5zU5MAgXh6Lcs3FY2KSFNQ,Linda Lyndell,['memphis soul'],2115,38
738wLrAtLtCtFOLvQBXOXp,Major Lazer,"['dance pop', 'edm', 'electro house', 'moombahton', 'pop', 'pop dance', 'pop rap', 'tropical house']",6250331,78
6Uhp7WA6sjm5ZL6Xz561de,Living Colour,"['alternative metal', 'funk metal', 'funk rock', 'hard rock', 'rock', 'wrestling']",285866,55
49V5We9hFUlL8U4jQ8XOJV,The Motions,"['freakbeat', 'nederpop']",1719,27
35Uu85Pq33mK8x1jYqsHY2,Sevendust,"['alternative metal', 'atlanta metal', 'industrial metal', 'nu metal', 'rap metal', 'rap rock']",843697,58
0p4HbDx1JTF3QLaBznAOrU,Colouring,['vapor pop'],33756,47
2hO4YtXUFJiUYS2uYFvHNK,Traveling Wilburys,"['album rock', 'beatlesque', 'classic rock', 'folk rock', 'heartland rock', 'mellow gold', 'rock', 'roots rock', 'soft rock', 'supergroup']",837593,62
6VDdCwrBM4qQaGxoAyxyJC,Cold War Kids,"['alternative rock', 'indie pop', 'indie rock', 'modern alternative rock', 'modern blues rock', 'modern rock', 'piano rock', 'pop rock', 'rock', 'stomp and holler']",752945,63
13eGrV73GyJEoo7V05pZLq,The Vespids,[],348,18
5iNrZmtVMtYev5M9yoWpEq,Seeb,"['dance pop', 'edm', 'electro house', 'norwegian pop', 'pop', 'pop dance', 'pop edm', 'tropical house']",253973,72
6X9aYHnQ75YI8o08aoa0iS,Boyzone,"['boy band', 'bubblegum dance', 'dance pop', 'europop']",796441,63
60d24wfXkVzDSfLS6hyCjZ,Martin Garrix,"['dance pop', 'dutch edm', 'edm', 'electro house', 'pop', 'pop dance', 'progressive house', 'tropical house']",15241399,80
7eKI9e9Oa1muxmRwoY40kv,Lil Candy Paint,['vapor trap'],43880,59
3S34Unhn5yRcaH5K9aU5Et,Candi Staton,"['classic soul', 'disco', 'motown', 'quiet storm', 'soul', 'southern soul']",61474,57
0LzPlAdO7SOskTd3CbQRgR,Elysian,[],1585,10
0AD4odMWVQ2wUSlgxOB5Rl,Jeff Beck,"['album rock', 'art rock', 'blues', 'blues rock', 'british blues', 'classic rock', 'electric blues', 'hard rock', 'instrumental rock', 'jazz fusion', 'rock', 'symphonic rock']",553683,56
00BQd3WIu5VBBP2y1NvIrk,Albert West,['nederpop'],7715,35
4zYQWYmtimAEmI6WWEzGfO,Them Crooked Vultures,"['alternative metal', 'alternative rock', 'blues rock', 'modern alternative rock', 'modern blues rock', 'modern rock', 'rock', 'stoner rock', 'supergroup']",463094,52
41AbNVba2ccpmcc9QtOJE7,Kings of Convenience,"['bergen indie', 'melancholia', 'norwegian indie']",640435,64
60NhaZmTGP7euQlDDXjmmN,Mutilation Rites,"['chaotic black metal', 'nyc metal', 'usbm', 'voidgrind']",3479,5
4CYeVo5iZbtYGBN4Isc3n6,Dio,"['album rock', 'classic rock', 'glam metal', 'hard rock', 'metal', 'power metal', 'rock']",1847320,64
0LIll5i3kwo5A3IDpipgkS,Squirrel Nut Zippers,"['north carolina roots', 'swing']",78787,46
21LGsW7bziR4Ledx7WZ1Wf,Johnny Mathis,"['adult standards', 'brill building pop', 'easy listening', 'lounge', 'vocal jazz']",306328,68
1xgFexIwrf2QjbU0buCNnp,The Breeders,"['alternative pop', 'alternative rock', 'art pop', 'boston rock', 'dayton indie', 'dream pop', 'indie rock', 'lo-fi', 'post-punk', 'rock']",328029,55
1FcB6xMihhP9Hb6AdGVbWe,Desmond Dekker,"['reggae', 'rock steady', 'ska', 'ska revival']",113060,54
4obzFoKoKRHIphyHzJ35G3,Becky G,"['dance pop', 'latin', 'latin pop', 'latin viral pop', 'pop', 'rap latina', 'reggaeton', 'trap latino']",10755215,82
3iT4BmP1R5s5xbC4y9NAAw,Esther and Abi Ofarim,[],2202,26
1rCIEwPp5OnXW0ornlSsRl,Metric,"['alternative dance', 'canadian indie', 'canadian rock', 'electropop', 'indie pop', 'indie rock', 'indietronica', 'metropopolis', 'modern rock', 'neo-synthpop', 'new rave', 'pop rock']",655952,64
17XXKfRBMCWvLrqGoNkJXm,Engelbert Humperdinck,"['adult standards', 'brill building pop', 'easy listening', 'lounge']",428274,63
0pWwt5vGNzezEhfAcc420Y,Mr.Kitty,['weirdcore'],188977,69
6ltVunYjAAD70YtVO6rxvX,Anouk,"['dutch pop', 'dutch rock']",323033,58
0CcGsPdBvdYS0JuxrTvTIF,Frankie Smith,['funk'],4956,37
15CJJkRAJlTG8kA8Eo1f4x,Lutricia McNeal,['europop'],13519,48
0VRj0yCOv2FXJNP47XQnx5,Quavo,"['atl hip hop', 'hip hop', 'melodic rap', 'pop rap', 'rap', 'southern hip hop', 'trap']",5366656,81
3zxKH0qp3nBCuPZCZT5Vaf,Yellowcard,"['bow pop', 'pop punk', 'rock', 'socal pop punk']",1255788,65
0FMucZsEnCxs5pqBjHjIc8,Stan Getz,"['adult standards', 'cool jazz', 'jazz', 'jazz saxophone', 'latin jazz', 'samba-jazz', 'vocal jazz']",321779,67
2ooIqOf4X2uz4mMptXCtie,Neutral Milk Hotel,"['alternative rock', 'anti-folk', 'elephant 6', 'freak folk', 'indie pop', 'indie rock', 'lo-fi', 'modern rock']",545959,60
2rc78XDH9zuJP6bm78lU8Z,Derek & The Dominos,"['album rock', 'blues', 'blues rock', 'british blues', 'classic rock', 'country rock', 'electric blues', 'folk rock', 'hard rock', 'mellow gold', 'psychedelic rock', 'rock', 'roots rock', 'soft rock']",521380,63
3DznKagEU8yMQZR9z33Da5,LaBelle,"['disco', 'quiet storm']",53958,46
1WvvwcQx0tj6NdDhZZ2zZz,Future Islands,"['alternative dance', 'baltimore indie', 'chillwave', 'indie rock', 'modern rock']",488056,70
2bPOtAmEBWgpj3qBhLiOm5,Brainbox,"['dutch prog', 'dutch rock', 'nederpop']",7566,31
6X8WdFjrNhXATMDSs26aCc,Curren$y,"['alternative hip hop', 'dirty south rap', 'gangster rap', 'hip hop', 'new orleans rap', 'pop rap', 'rap', 'southern hip hop', 'underground hip hop']",858296,69
1W4SfNO5hb1tdX0wQ87zxl,Racey,"['classic uk pop', 'glam rock']",30712,42
1tqhsYv8yBBdwANFNzHtcr,Lil Dicky,"['comedy rap', 'pop rap', 'rap']",1855834,66
2exebQUDoIoT0dXA8BcN1P,Home,['future funk'],220236,61
3YcBF2ttyueytpXtEzn1Za,Incubus,"['alternative metal', 'alternative rock', 'funk metal', 'funk rock', 'nu metal', 'pop rock', 'post-grunge', 'rock']",2729813,70
2YZOQlBE1v44RxPEAVSdVR,Myles Kennedy,['modern hard rock'],120482,54
7d7q5Y1p2QWS4QRAhTQR5E,Anne Murray,"['adult standards', 'canadian country', 'canadian pop', 'folk rock', 'mellow gold', 'soft rock']",476175,61
0WfaItAbs4vlgIA1cuqGtJ,Daniela Andrade,"['canadian contemporary r&b', 'folk-pop']",366804,61
18jZvCsW1PJ4FDQ5gEXuKp,Debbie Gibson,"['new wave pop', 'soft rock']",399487,56
2rCGq6qUIfzWWXTlpDVm31,Byzantine,"['groove metal', 'west virginia metal']",11032,20
1SCrMreNPJYSRZIlRe9SUq,Paris Texas,"['indie hip hop', 'indie r&b']",36995,53
02YLJJnWC7YQVixkjEBRn7,Billie Marten,"['art pop', 'british singer-songwriter', 'indie anthem-folk', 'indie folk', 'indie pop']",232520,63
2CIMQHirSU0MQqyYHq0eOx,deadmau5,"['canadian electronic', 'edm', 'electro house', 'pop dance', 'progressive house']",2667113,69
2Jv5eshHtLycR6R8KQCdc4,Grizzly Bear,"['alternative dance', 'art pop', 'baroque pop', 'brooklyn indie', 'chillwave', 'dream pop', 'freak folk', 'indie pop', 'indie rock', 'modern rock', 'new weird america', 'shimmer pop', 'stomp and holler']",791781,61
7t2RUEJpH75zDwWj37hfnC,Evereve,"['dark rock', 'gothic metal']",5308,18
72rswq5X0csZgWCsAqDwfU,Hibria,"['brazilian metal', 'brazilian power metal', 'melodic metal', 'metal gaucho', 'neo classical metal', 'power metal']",21989,30
5dM7jA0PXh0Ozz8LT2YOCB,Ann Peebles,"['classic soul', 'funk', 'memphis soul', 'motown', 'soul', 'soul blues', 'southern soul']",80377,52
7mXnN0kZ67wigGTn1OuNkD,Len Barry,['philly soul'],1822,30
4Rxn7Im3LGfyRkY2FlHhWi,Nick Jonas,"['dance pop', 'pop', 'post-teen pop', 'viral pop']",7767572,70
0RqtSIYZmd4fiBKVFqyIqD,Thirty Seconds To Mars,"['modern rock', 'post-grunge', 'rock']",3121810,70
7cU0yD9la2xTxWSaxc5uk2,Wasted House,[],10,38
34uGMERnU9XHnmQDnK03Gj,Lillasyster,"['danspunk', 'eurovision', 'swedish alternative rock']",53687,47
46CitWgnWrvF9t70C2p1Me,Daughter,"['art pop', 'shimmer pop']",1220319,67
5XoM6cP8fQykllfuK5V5TR,The Bobby Fuller Four,"['brill building pop', 'bubblegum pop', 'classic garage rock', 'merseybeat', 'rock-and-roll']",17030,47
2BvXL6lc17tLwLNCpZI07k,Bino,[],1284,32
2IQDM5URYGYfSMmwhTCmyy,Rationale,['uk contemporary r&b'],76592,56
77D38RDgCtlYNLpayStftL,The Housemartins,"['britpop', 'new romantic', 'new wave', 'new wave pop']",176882,54
0roeI3yPusDWwWRzAqTopw,Jesus Jones,"['britpop', 'dance rock', 'grebo']",38201,42
4V8Sr092TqfHkfAA5fXXqG,Luis Fonsi,"['latin', 'latin pop', 'puerto rican pop']",9861831,78
2gXmjQIxCO8lMnSncluZaU,Cory Asbury,"['anthem worship', 'ccm', 'christian music', 'deep ccm', 'world worship', 'worship']",333150,64
3nFkdlSjzX9mRTtwJOzDYB,JAY-Z,"['east coast hip hop', 'hip hop', 'rap']",6784778,86
1hzfo8twXdOegF3xireCYs,Milky Chance,['german pop'],1569308,75
7J77vP6EbI63lB3snZeRj4,Dick Dale and his Del-Tones,['surf music'],40864,49
5X0N2k3qMnI8kSrGJT3kfT,Eluveitie,"['bow pop', 'celtic metal', 'folk metal', 'hurdy-gurdy', 'melodic death metal', 'power metal', 'swiss metal']",445295,58
2S5hlvw4CMtMGswFtfdK15,Royal Blood,"['alternative rock', 'brighton indie', 'garage rock', 'modern alternative rock', 'modern blues rock', 'modern hard rock', 'modern rock', 'rock']",1363439,69
5d6KI8frPEo3qGsIL8Sak2,Destruction,"['death metal', 'german metal', 'german thrash metal', 'metal', 'mexican metal', 'old school thrash', 'thrash metal']",203004,41
6WMo39FU3nrpSz3qMgRKug,Black Stone Cherry,"['alternative metal', 'modern hard rock', 'nu metal', 'post-grunge', 'rock']",468915,59
7kWnE981vITXDnAD2cZmCV,Darkthrone,"[""black 'n' roll"", 'black metal', 'blackened crust', 'metal', 'norwegian black metal', 'norwegian death metal', 'norwegian metal']",230807,47
4fE4Bf0MM6lMJpHiHniPuW,Damageplan,"['alternative metal', 'groove metal', 'nu metal', 'southern metal']",178218,41
31hrPUMBg96szrqNAb3oqP,Blacklite District,['antiviral pop'],69938,53
1yNOfXGQNGjAynk77wv85x,John Lee Hooker,"['blues', 'blues rock', 'classic rock', 'delta blues', 'electric blues', 'memphis blues', 'modern blues', 'soul', 'traditional blues']",706891,59
2y84iEkH5jHZcou93YUSXE,Syndicate Of Sound,"['classic garage rock', 'deep classic garage rock', 'freakbeat']",4330,22
5eGojGYQg5eSfygyglTpuv,DINAND,[],2888,37
4TKTii6gnOnUXQHyuo9JaD,Sheryl Crow,"['lilith', 'mellow gold', 'neo mellow', 'new wave pop', 'permanent wave', 'pop rock', 'rock']",838791,68
10Apoi1zownt1wjwVy9FOZ,Total Touch,"['dutch pop', 'dutch rock']",8180,36
6uthRrl3llNg8llkwbY8Bb,George Cash,[],35,2
3rIZMv9rysU7JkLzEaC5Jp,Snow Patrol,"['irish rock', 'modern rock', 'neo mellow', 'permanent wave', 'pop rock', 'rock']",2424191,71
0iOVhN3tnSvgDbcg25JoJb,Etta James,"['adult standards', 'jazz blues', 'soul', 'soul blues', 'torch song', 'vocal jazz']",1272223,70
0UOrkpzPED604dKzxgfJqg,Rodrigo Amarante,['nova mpb'],188560,58
4PbKVheWA7ToOxOrqqzjol,Atomship,['hard alternative'],10503,32
2FTAdT6BZIUQCRwIwdA9Dy,Scott James,[],13923,43
58lV9VcRSjABbAbfWS6skp,Bon Jovi,"['glam metal', 'rock']",10147646,80
11hIqBsGRPztdjBHCSLClX,Daniel Bedingfield,"['dance pop', 'europop']",145349,56
4nDoRrQiYLoBzwC5BhVJzF,Camila Cabello,"['dance pop', 'pop', 'post-teen pop']",24515352,85
1fBCIkoPOPCDLUxGuWNvyo,Poison,"['album rock', 'classic rock', 'glam metal', 'hard rock', 'rock']",2518305,65
1RKG6WXRzmTJtbLRZTPU0T,Cosmo Pyke,"['indie garage rock', 'uk contemporary r&b']",243941,52
2y246nnP9pQT0E6v3ZMMOO,Night Lovell,"['aesthetic rap', 'canadian hip hop', 'canadian trap', 'dark trap', 'ottawa rap', 'underground hip hop']",1065952,75
0gDg7FEsF4Y1jWddJJgcn4,The Rembrandts,['pop rock'],42799,56
7j9PMegEgVN1fNp8NZXNCI,The Edgar Winter Group,"['album rock', 'blues rock', 'classic rock', 'country rock', 'hard rock', 'soft rock']",189463,50
6OniDshRZHNXWnDc6BU1tD,The Jumping Jewels,"['indorock', 'nederpop']",1242,28
0IBAqjHG8DSaD7PPCGnGiZ,Babyshambles,['modern rock'],244287,47
7j8ds7BnqaEKuz1a1GN0J9,Worn-Tin,['indie garage rock'],23105,44
6107PIkQDuEUcdpZqSzQsu,Atlas Bound,['vapor soul'],29972,37
78Rk1F0jGdipWWfrhyWwt3,Patrick Droney,"['indiecoustica', 'nashville singer-songwriter', 'neo mellow', 'pop rock']",43221,62
1WQky50vkzSvSCUl0ejWqb,Matt Bianco,"['new romantic', 'new wave pop', 'sophisti-pop']",67794,47
02da1vDJ2hWqfK7aJL6SJm,Soul Asylum,"['alternative rock', 'grunge', 'permanent wave', 'pop rock', 'post-grunge', 'rock']",469461,58
69MEO1AADKg1IZrq2XLzo5,UB40,"['reggae', 'reggae fusion', 'uk reggae']",1868550,71
3DELNHPLdJgXkDHOTt3ok8,MOUNT WESTMORE,[],13076,54
1ng2cH6hJIOSYxQMk6pEux,Woodie Smalls,"['belgian hip hop', 'underground hip hop']",44013,45
1O3Vddh08h7H2GWTqxbZ77,Off Grand,[],35,41
6jQ9UtYXqNfVnPkrH1Xxwi,Maxine Nightingale,['classic uk pop'],10432,50
2ekjTXgjxbWwBX5lTAj4DU,Eric Carmen,"['adult standards', 'album rock', 'disco', 'folk rock', 'mellow gold', 'new wave pop', 'soft rock', 'yacht rock']",241257,63
7kozeGeawfP7IEEL6dddrM,Kataklysm,"['brutal death metal', 'canadian metal', 'death metal', 'groove metal', 'melodic death metal', 'metal', 'quebec death metal', 'technical melodic death metal']",116785,47
2uH0RyPcX7fnCcT90HFDQX,Manic Street Preachers,"['alternative rock', 'britpop', 'modern rock', 'permanent wave', 'pop rock', 'rock', 'welsh rock']",547281,59
1VbWUxZTRNY2gw3qZ1tg9W,The Corrs,"['celtic rock', 'dance pop', 'europop', 'new wave pop', 'pop rock']",844541,64
6mQfAAqZGBzIfrmlZCeaYT,Chaka Khan,"['dance pop', 'disco', 'funk', 'motown', 'neo soul', 'post-disco', 'quiet storm', 'soul', 'urban contemporary']",1242615,66
1McMsnEElThX1knmY4oliG,Olivia Rodrigo,['pop'],11148367,91
6TnlohrPbZ8D0JvJp9S1t8,Snot,"['alternative metal', 'funk metal', 'funk rock', 'groove metal', 'industrial metal', 'nu metal', 'rap rock']",86579,46
3J2OSq7G34UlfnNB6YuZCF,Nova,[],21776,63
1gz9Dd0N7oCymbjVePlxbq,Scar The Martyr,['nu metal'],25378,30
057gc1fxmJ2vkctjQJ7Tal,The Buggles,"['early synthpop', 'new romantic', 'new wave', 'new wave pop', 'synthpop', 'zolo']",79612,60
5oC2jQBUSAFTpAxQe7iTyz,Sacred Mother Tongue,[],5688,19
6oJU5vVxFRuQhYY25VZAmM,Electric Angels,"['hard glam', 'sleaze rock']",4083,9
05o1zW8b6PV6rEquXr74sB,State of Sound,"['deep tropical house', 'swedish tropical house', 'tropical house']",43327,45
02seUFsFQP7TH4hLrTj77o,Nathaniel Rateliff & The Night Sweats,"['modern blues rock', 'rock', 'stomp and holler']",496840,65
4qmHkMxr6pTWh5Zo74odpH,Elvis Costello & The Attractions,"['art rock', 'classic rock', 'mellow gold', 'new wave', 'new wave pop', 'power pop', 'pub rock', 'rock']",215019,58
3jksrX4oBklxR78ft8gv3j,Plies,"['dirty south rap', 'gangster rap', 'hip hop', 'miami hip hop', 'pop rap', 'r&b', 'rap', 'southern hip hop', 'trap', 'urban contemporary']",1444942,67
45m1IiS45uD1HcPlYkNWKj,A$AP ANT,"['baltimore hip hop', 'drill', 'underground hip hop', 'vapor trap']",198476,56
62o9rm0UXwPY7VgONncWlb,The Attic Sleepers,['danish indie pop'],2692,21
4dngB44yGo3ErubxhE1bUW,Viktor Tsoi,['classic russian pop'],321831,49
2qQeKHrQJHLLbvDAOSO874,Winger,"['album rock', 'glam metal', 'hard rock', 'rock', 'sleaze rock']",366173,50
4MERAVAHX04B50JOnasmWf,Renaissance,"['album rock', 'art rock', 'jazz fusion', 'progressive rock', 'symphonic rock']",111637,40
4xvB67czbtvemGVXGa81oK,La Pegatina,"['musica catalana', 'rumba', 'rumba catalana', 'spanish pop']",220944,58
7C3Cbtr2PkH2l4tOGhtCsk,Shallou,"['electropop', 'indie poptimism', 'new french touch', 'tropical house', 'vapor soul']",181257,66
0CF71zaDOJWCynIkW9bSK8,White Zombie,"['alternative metal', 'alternative rock', 'hard rock', 'industrial metal', 'metal', 'nu metal', 'rap metal', 'rap rock', 'rock']",894621,60
37dhXDLeWUMsXg2czcmMRY,Under Delusion,[],1564,21
5gxynDEKwNDgxGJmJjZyte,Steve Winwood,"['album rock', 'art rock', 'classic rock', 'country rock', 'folk rock', 'heartland rock', 'mellow gold', 'new romantic', 'new wave pop', 'pop rock', 'rock', 'soft rock']",768634,65
20vLls6BmcHB0zEwpB91O2,Bankroll Freddie,"['arkansas hip hop', 'atl trap', 'trap']",40977,50
1btWGBz4Uu1HozTwb2Lm8A,Hippo Campus,"['indie pop', 'indie poptimism', 'minneapolis indie', 'modern alternative rock', 'modern rock', 'pop rock']",493269,67
61qMnYXa1GxSBoV3IiYKjZ,Yung Pinch,"['emo rap', 'melodic rap', 'oc rap', 'pop rap', 'rap', 'sad rap', 'trap', 'underground hip hop', 'vapor trap']",475720,64
7MPGCB854Qo4alYMOPkBka,Ritt Momney,"['bedroom pop', 'indie pop']",106772,67
6kQfGeicc9EiQMzAYX0f9U,ONEFOUR,"['aussie drill', 'australian hip hop', 'australian trap']",212406,61
7ySlPjgeKa6iTnG7pzbn5U,Galaxy Lin,['dutch prog'],97,4
1CUeN4GnHAGUk9nAXPorF4,Kodie Shane,"['atl hip hop', 'trap queen']",91480,54
55fhWPvDiMpLnE4ZzNXZyW,Noah Cyrus,"['alt z', 'dance pop', 'pop', 'post-teen pop']",924679,75
2jqA2OsMhBDu0M2GLDIvsH,Luca Turilli,"['italian metal', 'italian power metal', 'neo classical metal']",72327,33
1cXi8ALPQCBHZbf0EgP4Ey,Misfits,"['horror punk', 'new jersey hardcore', 'new jersey punk', 'punk']",872000,65
0T5OJgMVjKIX3b3W3ekqOl,Rocko,"['atl hip hop', 'atl trap', 'dirty south rap', 'gangster rap', 'houston rap', 'old school atlanta hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']",430753,50
3AA28KZvwAUcZuOKwyblJQ,Gorillaz,['alternative hip hop'],7930439,82
2TL8gYTNgD6nXkyuUdDrMg,Jasmine Thompson,"['neo mellow', 'pop', 'viral pop']",809156,71
6AUl0ykLLpvTktob97x9hO,Tee Grizzley,"['detroit hip hop', 'detroit trap', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']",2635978,71
267VY6GX5LyU5c9M85ECZQ,Dinosaur Jr.,"['alternative pop', 'alternative rock', 'grunge', 'indie rock', 'lo-fi', 'noise pop', 'noise rock', 'permanent wave', 'post-hardcore', 'post-punk', 'power pop', 'punk', 'rock']",407631,56
77tBvvyd6SD4Y9Um1xcbxP,Lita Ford,"['album rock', 'glam metal', 'hard rock']",335043,50
5SyGEPymt1G2uto47tVWvZ,MadeinTYO,"['atl hip hop', 'hip hop', 'melodic rap', 'pop rap', 'rap', 'southern hip hop', 'trap', 'underground hip hop', 'vapor trap']",994036,68
4lqgnM7106Fmg20NEu4OAH,BlackMayo,['plugg'],11797,46
4rjlerN21ygkIhmUv55irs,The Jesus and Mary Chain,"['alternative rock', 'art rock', 'new wave', 'noise pop', 'post-punk', 'punk', 'rock', 'scottish indie', 'shoegaze', 'uk post-punk']",362925,57
2aYJ5LAta2ScCdfLhKgZOY,Cobra Starship,"['dance pop', 'electropop', 'neon pop punk', 'pop punk', 'post-teen pop']",454834,61
2AVVj8ezW2mJ0v8u7XydiF,Saving Abel,"['alternative metal', 'nu metal', 'post-grunge']",677284,59
3q7HBObVc0L8jNeTe5Gofh,50 Cent,"['east coast hip hop', 'gangster rap', 'hip hop', 'pop rap', 'queens hip hop', 'rap']",8144913,84
3oSJ7TBVCWMDMiYjXNiCKE,Kane Brown,"['black americana', 'contemporary country']",3752269,78
5Vd6nIpBPLzJDQDcvILQu4,Early Eyes,['minneapolis indie'],29292,47
4pQN0GB0fNEEOfQCaWotsY,Helloween,"['german metal', 'german power metal', 'hard rock', 'melodic metal', 'metal', 'neo classical metal', 'old school thrash', 'power metal', 'rock', 'speed metal']",913664,62
3hozsZ9hqNq7CoBGYNlFTz,OK Go,"['alternative rock', 'chicago indie', 'indie rock', 'modern alternative rock', 'modern rock', 'permanent wave', 'pop rock', 'rock']",461850,58
2Vbby5gvvrvR08UvytLk2u,SPEkTR,[],203,0
3inCNiUr4R6XQ3W43s9Aqi,Pavement,"['alternative rock', 'anti-folk', 'art rock', 'dream pop', 'freak folk', 'indie pop', 'indie rock', 'lo-fi', 'modern rock', 'new wave', 'rock']",401526,61
5ipXUWgnE57t4sz9mfPRW1,Voltage,[],2572,27
3V8Gdws52TzoL8WLZHvpzc,SafetySuit,"['neo mellow', 'pop rock']",116497,48
1RryIbDjpwt00AKkSpCGvP,PJ Harding,['australian singer-songwriter'],9743,58
55VC7UDCmceodks4rbHgHe,Tim Dawn,['dutch pop'],3583,45
0rpMdBzQXf7aYRnu5fDBJy,Violent Femmes,"['acoustic punk', 'alternative rock', 'pop rock', 'rock']",535051,60
